# z r Bz Br
#--------------------
 296 6 0.001157 0.000056
 296 7 0.001156 0.000066
 296 8 0.001155 0.000075
 296 9 0.001154 0.000085
 296 10 0.001152 0.000095
 296 11 0.00115 0.000104
 296 12 0.00115 0.000112
 296 13 0.001148 0.000122
 296 14 0.001147 0.000131
 296 15 0.001145 0.00014
 296 16 0.001144 0.000149
 296 17 0.00114 0.000159
 296 18 0.001138 0.000169
 296 19 0.001137 0.000178
 296 20 0.001134 0.000186
 296 21 0.001132 0.000195
 296 22 0.001129 0.000204
 296 23 0.001127 0.000214
 296 24 0.001125 0.000222
 296 25 0.001121 0.000232
 296 26 0.001118 0.000241
 296 27 0.001114 0.00025
 296 28 0.001111 0.000258
 296 29 0.001108 0.000267
 296 30 0.001105 0.000276
 296 31 0.001102 0.000284
 296 32 0.001097 0.000293
 296 33 0.001093 0.000302
 296 34 0.001089 0.000311
 296 35 0.001087 0.00032
 296 36 0.001081 0.000327
 296 37 0.001078 0.000335
 296 38 0.001075 0.000343
 296 39 0.001069 0.000353
 296 40 0.001066 0.000361
 296 41 0.00106 0.000369
 296 42 0.001056 0.000378
 296 43 0.00105 0.000386
 296 44 0.001045 0.000393
 296 45 0.001041 0.000401
 296 46 0.001036 0.000409
 296 47 0.001032 0.000417
 296 48 0.001025 0.000425
 296 49 0.001022 0.000433
 296 50 0.001016 0.000442
 297 0 0.001141 0
 297 1 0.00114 0.00001
 297 2 0.001139 0.000019
 297 3 0.001138 0.000028
 297 4 0.001139 0.000037
 297 5 0.001139 0.000047
 297 6 0.001138 0.000056
 297 7 0.001137 0.000065
 297 8 0.001136 0.000074
 297 9 0.001136 0.000083
 297 10 0.001134 0.000093
 297 11 0.001133 0.000102
 297 12 0.001131 0.000112
 297 13 0.00113 0.000121
 297 14 0.001129 0.000129
 297 15 0.001128 0.000139
 297 16 0.001125 0.000148
 297 17 0.001123 0.000157
 297 18 0.00112 0.000166
 297 19 0.001119 0.000175
 297 20 0.001116 0.000185
 297 21 0.001114 0.000193
 297 22 0.00111 0.000202
 297 23 0.001109 0.000211
 297 24 0.001105 0.00022
 297 25 0.001101 0.000228
 297 26 0.001101 0.000237
 297 27 0.001096 0.000247
 297 28 0.001094 0.000255
 297 29 0.001091 0.000263
 297 30 0.001087 0.000273
 297 31 0.001084 0.000282
 297 32 0.00108 0.00029
 297 33 0.001075 0.000298
 297 34 0.001072 0.000306
 297 35 0.001069 0.000316
 297 36 0.001065 0.000325
 297 37 0.001062 0.000333
 297 38 0.001057 0.000341
 297 39 0.001051 0.000348
 297 40 0.001049 0.000356
 297 41 0.001043 0.000366
 297 42 0.001039 0.000373
 297 43 0.001033 0.000381
 297 44 0.001028 0.000389
 297 45 0.001025 0.000397
 297 46 0.001019 0.000404
 297 47 0.001014 0.000413
 297 48 0.001009 0.00042
 297 49 0.001004 0.000429
 297 50 0.001 0.000437
 298 0 0.001121 0
 298 1 0.001122 0.000009
 298 2 0.001121 0.000019
 298 3 0.001121 0.000028
 298 4 0.001121 0.000037
 298 5 0.00112 0.000046
 298 6 0.00112 0.000055
 298 7 0.00112 0.000064
 298 8 0.001118 0.000073
 298 9 0.001117 0.000083
 298 10 0.001114 0.000092
 298 11 0.001114 0.000101
 298 12 0.001113 0.00011
 298 13 0.001112 0.000119
 298 14 0.001109 0.000129
 298 15 0.001108 0.000137
 298 16 0.001107 0.000146
 298 17 0.001105 0.000155
 298 18 0.001102 0.000164
 298 19 0.001099 0.000173
 298 20 0.001098 0.000182
 298 21 0.001097 0.000191
 298 22 0.001092 0.0002
 298 23 0.001091 0.000208
 298 24 0.001087 0.000219
 298 25 0.001085 0.000227
 298 26 0.001083 0.000234
 298 27 0.001079 0.000243
 298 28 0.001076 0.000252
 298 29 0.001074 0.00026
 298 30 0.001069 0.000268
 298 31 0.001066 0.000278
 298 32 0.001064 0.000286
 298 33 0.001058 0.000294
 298 34 0.001056 0.000303
 298 35 0.001049 0.000311
 298 36 0.001048 0.000319
 298 37 0.001043 0.000327
 298 38 0.00104 0.000337
 298 39 0.001035 0.000344
 298 40 0.001031 0.000352
 298 41 0.001026 0.00036
 298 42 0.001022 0.000369
 298 43 0.001017 0.000376
 298 44 0.001012 0.000383
 298 45 0.001008 0.000391
 298 46 0.001003 0.0004
 298 47 0.000996 0.000407
 298 48 0.000992 0.000416
 298 49 0.000988 0.000423
 298 50 0.000983 0.000431
 299 0 0.001103 0
 299 1 0.001103 0.000009
 299 2 0.001102 0.000019
 299 3 0.001103 0.000027
 299 4 0.001102 0.000035
 299 5 0.001102 0.000045
 299 6 0.001101 0.000054
 299 7 0.0011 0.000064
 299 8 0.0011 0.000073
 299 9 0.001099 0.000081
 299 10 0.001097 0.00009
 299 11 0.001096 0.0001
 299 12 0.001095 0.000108
 299 13 0.001094 0.000117
 299 14 0.001091 0.000127
 299 15 0.00109 0.000136
 299 16 0.001088 0.000145
 299 17 0.001087 0.000153
 299 18 0.001085 0.000162
 299 19 0.001081 0.00017
 299 20 0.001081 0.000179
 299 21 0.001078 0.000187
 299 22 0.001075 0.000196
 299 23 0.001073 0.000206
 299 24 0.001069 0.000214
 299 25 0.001069 0.000223
 299 26 0.001064 0.000232
 299 27 0.001061 0.00024
 299 28 0.001059 0.000248
 299 29 0.001057 0.000257
 299 30 0.001052 0.000265
 299 31 0.001049 0.000274
 299 32 0.001046 0.000282
 299 33 0.001041 0.000291
 299 34 0.001039 0.0003
 299 35 0.001034 0.000308
 299 36 0.00103 0.000316
 299 37 0.001026 0.000324
 299 38 0.001022 0.000332
 299 39 0.001019 0.000341
 299 40 0.001015 0.000348
 299 41 0.001009 0.000356
 299 42 0.001005 0.000364
 299 43 0.001 0.000372
 299 44 0.000997 0.000379
 299 45 0.000991 0.000387
 299 46 0.000986 0.000395
 299 47 0.000981 0.000401
 299 48 0.000976 0.00041
 299 49 0.000972 0.000417
 299 50 0.000967 0.000424
 300 0 0.001085 0
 300 1 0.001085 0.000009
 300 2 0.001084 0.000018
 300 3 0.001085 0.000027
 300 4 0.001084 0.000035
 300 5 0.001084 0.000045
 300 6 0.001083 0.000054
 300 7 0.001083 0.000063
 300 8 0.001081 0.000071
 300 9 0.001082 0.000081
 300 10 0.001079 0.000089
 300 11 0.001078 0.000098
 300 12 0.001077 0.000107
 300 13 0.001075 0.000116
 300 14 0.001073 0.000125
 300 15 0.001072 0.000133
 300 16 0.001071 0.000142
 300 17 0.001068 0.000151
 300 18 0.001067 0.000159
 300 19 0.001064 0.000168
 300 20 0.001063 0.000177
 300 21 0.00106 0.000186
 300 22 0.001057 0.000196
 300 23 0.001053 0.000204
 300 24 0.001052 0.000212
 300 25 0.00105 0.00022
 300 26 0.001047 0.000229
 300 27 0.001043 0.000237
 300 28 0.00104 0.000246
 300 29 0.001039 0.000255
 300 30 0.001035 0.000263
 300 31 0.001031 0.00027
 300 32 0.001029 0.000279
 300 33 0.001024 0.000287
 300 34 0.001021 0.000296
 300 35 0.001018 0.000304
 300 36 0.001014 0.000311
 300 37 0.00101 0.000319
 300 38 0.001005 0.000327
 300 39 0.001001 0.000335
 300 40 0.000998 0.000344
 300 41 0.000992 0.000352
 300 42 0.000988 0.000359
 300 43 0.000983 0.000367
 300 44 0.00098 0.000375
 300 45 0.000974 0.000384
 300 46 0.000972 0.000391
 300 47 0.000966 0.000397
 300 48 0.00096 0.000405
 300 49 0.000955 0.000412
 300 50 0.000951 0.00042
 301 0 0.001066 0
 301 1 0.001066 0.000009
 301 2 0.001066 0.000018
 301 3 0.001068 0.000027
 301 4 0.001067 0.000036
 301 5 0.001066 0.000044
 301 6 0.001065 0.000053
 301 7 0.001065 0.000062
 301 8 0.001064 0.000071
 301 9 0.001063 0.00008
 301 10 0.001062 0.000089
 301 11 0.001058 0.000097
 301 12 0.001059 0.000106
 301 13 0.001058 0.000115
 301 14 0.001056 0.000123
 301 15 0.001055 0.000131
 301 16 0.001053 0.00014
 301 17 0.001051 0.000149
 301 18 0.001049 0.000158
 301 19 0.001047 0.000167
 301 20 0.001045 0.000175
 301 21 0.001042 0.000184
 301 22 0.001039 0.000193
 301 23 0.001037 0.000202
 301 24 0.001035 0.000208
 301 25 0.001033 0.000217
 301 26 0.001029 0.000226
 301 27 0.001028 0.000234
 301 28 0.001024 0.000242
 301 29 0.001021 0.000251
 301 30 0.001019 0.00026
 301 31 0.001014 0.000268
 301 32 0.001011 0.000276
 301 33 0.001007 0.000284
 301 34 0.001004 0.00029
 301 35 0.001001 0.000299
 301 36 0.000998 0.000308
 301 37 0.000994 0.000316
 301 38 0.000988 0.000324
 301 39 0.000984 0.000331
 301 40 0.000982 0.00034
 301 41 0.000976 0.000347
 301 42 0.000972 0.000355
 301 43 0.000967 0.000363
 301 44 0.000963 0.00037
 301 45 0.000958 0.000378
 301 46 0.000955 0.000385
 301 47 0.00095 0.000394
 301 48 0.000945 0.0004
 301 49 0.000939 0.000407
 301 50 0.000935 0.000414
 302 0 0.001048 0
 302 1 0.001051 0.000009
 302 2 0.001049 0.000017
 302 3 0.00105 0.000026
 302 4 0.001049 0.000035
 302 5 0.001048 0.000044
 302 6 0.001048 0.000052
 302 7 0.001047 0.000061
 302 8 0.001046 0.00007
 302 9 0.001045 0.000079
 302 10 0.001045 0.000088
 302 11 0.001042 0.000096
 302 12 0.001042 0.000104
 302 13 0.00104 0.000113
 302 14 0.001039 0.000122
 302 15 0.001038 0.00013
 302 16 0.001036 0.00014
 302 17 0.001034 0.000148
 302 18 0.001032 0.000156
 302 19 0.00103 0.000165
 302 20 0.001028 0.000173
 302 21 0.001024 0.000181
 302 22 0.001022 0.000189
 302 23 0.001022 0.000198
 302 24 0.00102 0.000206
 302 25 0.001016 0.000216
 302 26 0.001013 0.000223
 302 27 0.001011 0.000231
 302 28 0.001007 0.00024
 302 29 0.001004 0.000247
 302 30 0.001001 0.000256
 302 31 0.000997 0.000264
 302 32 0.000995 0.000272
 302 33 0.000991 0.00028
 302 34 0.000988 0.000288
 302 35 0.000985 0.000297
 302 36 0.000981 0.000304
 302 37 0.000976 0.000311
 302 38 0.000972 0.000319
 302 39 0.000969 0.000328
 302 40 0.000966 0.000335
 302 41 0.00096 0.000343
 302 42 0.000957 0.000351
 302 43 0.000952 0.000359
 302 44 0.000947 0.000366
 302 45 0.000943 0.000373
 302 46 0.000939 0.000381
 302 47 0.000934 0.000388
 302 48 0.000929 0.000396
 302 49 0.000923 0.000402
 302 50 0.00092 0.00041
 303 0 0.001031 0
 303 1 0.001034 0.000008
 303 2 0.001032 0.000017
 303 3 0.001031 0.000026
 303 4 0.001032 0.000034
 303 5 0.00103 0.000043
 303 6 0.001031 0.000052
 303 7 0.00103 0.00006
 303 8 0.001028 0.000068
 303 9 0.001028 0.000077
 303 10 0.001027 0.000086
 303 11 0.001026 0.000095
 303 12 0.001025 0.000103
 303 13 0.001023 0.000111
 303 14 0.001023 0.00012
 303 15 0.001018 0.000129
 303 16 0.001019 0.000137
 303 17 0.001016 0.000145
 303 18 0.001014 0.000154
 303 19 0.001013 0.000162
 303 20 0.001011 0.000171
 303 21 0.001008 0.000179
 303 22 0.001005 0.000186
 303 23 0.001005 0.000195
 303 24 0.001003 0.000203
 303 25 0.000999 0.000212
 303 26 0.000997 0.00022
 303 27 0.000994 0.000228
 303 28 0.00099 0.000237
 303 29 0.000988 0.000245
 303 30 0.000984 0.000253
 303 31 0.000981 0.000261
 303 32 0.000979 0.000269
 303 33 0.000975 0.000277
 303 34 0.000971 0.000284
 303 35 0.000968 0.000293
 303 36 0.000965 0.000302
 303 37 0.00096 0.000309
 303 38 0.000956 0.000316
 303 39 0.000953 0.000323
 303 40 0.000949 0.000331
 303 41 0.000943 0.000338
 303 42 0.00094 0.000346
 303 43 0.000936 0.000353
 303 44 0.00093 0.000361
 303 45 0.000928 0.000369
 303 46 0.000923 0.000376
 303 47 0.000918 0.000384
 303 48 0.000915 0.000391
 303 49 0.000909 0.000398
 303 50 0.000904 0.000405
 304 0 0.001017 0
 304 1 0.001016 0.000008
 304 2 0.001015 0.000016
 304 3 0.001014 0.000025
 304 4 0.001014 0.000034
 304 5 0.001014 0.000043
 304 6 0.001014 0.000051
 304 7 0.001013 0.00006
 304 8 0.001011 0.000069
 304 9 0.001013 0.000077
 304 10 0.001009 0.000084
 304 11 0.001008 0.000093
 304 12 0.001008 0.000102
 304 13 0.001007 0.00011
 304 14 0.001005 0.000119
 304 15 0.001003 0.000127
 304 16 0.001001 0.000135
 304 17 0.001001 0.000144
 304 18 0.000998 0.000152
 304 19 0.000996 0.000161
 304 20 0.000994 0.000169
 304 21 0.000993 0.000177
 304 22 0.000988 0.000185
 304 23 0.000986 0.000193
 304 24 0.000986 0.000201
 304 25 0.000982 0.000209
 304 26 0.00098 0.000218
 304 27 0.000978 0.000225
 304 28 0.000973 0.000233
 304 29 0.000972 0.000241
 304 30 0.000968 0.000249
 304 31 0.000965 0.000258
 304 32 0.000962 0.000266
 304 33 0.000959 0.000273
 304 34 0.000955 0.000281
 304 35 0.000951 0.000289
 304 36 0.000947 0.000296
 304 37 0.000945 0.000305
 304 38 0.00094 0.000313
 304 39 0.000936 0.00032
 304 40 0.000933 0.000328
 304 41 0.000928 0.000335
 304 42 0.000925 0.000343
 304 43 0.000921 0.000349
 304 44 0.000915 0.000356
 304 45 0.000913 0.000364
 304 46 0.000907 0.000372
 304 47 0.000903 0.000379
 304 48 0.000899 0.000386
 304 49 0.000894 0.000393
 304 50 0.000888 0.000401
 305 0 0.000999 0
 305 1 0.000998 0.000008
 305 2 0.000999 0.000017
 305 3 0.000997 0.000026
 305 4 0.000997 0.000034
 305 5 0.000998 0.000041
 305 6 0.000996 0.00005
 305 7 0.000995 0.00006
 305 8 0.000995 0.000068
 305 9 0.000995 0.000076
 305 10 0.000992 0.000084
 305 11 0.000992 0.000091
 305 12 0.000991 0.0001
 305 13 0.000989 0.000109
 305 14 0.000988 0.000118
 305 15 0.000987 0.000125
 305 16 0.000984 0.000134
 305 17 0.000985 0.000143
 305 18 0.000981 0.00015
 305 19 0.000979 0.000158
 305 20 0.000977 0.000167
 305 21 0.000975 0.000175
 305 22 0.000974 0.000183
 305 23 0.000971 0.000191
 305 24 0.000968 0.0002
 305 25 0.000965 0.000207
 305 26 0.000963 0.000215
 305 27 0.000961 0.000224
 305 28 0.000957 0.000231
 305 29 0.000956 0.000239
 305 30 0.000951 0.000247
 305 31 0.000948 0.000255
 305 32 0.000945 0.000263
 305 33 0.000943 0.00027
 305 34 0.000939 0.000278
 305 35 0.000937 0.000286
 305 36 0.000932 0.000293
 305 37 0.000929 0.000301
 305 38 0.000925 0.000308
 305 39 0.000921 0.000316
 305 40 0.000917 0.000323
 305 41 0.000914 0.000331
 305 42 0.00091 0.000338
 305 43 0.000905 0.000346
 305 44 0.0009 0.000353
 305 45 0.000898 0.00036
 305 46 0.000892 0.000367
 305 47 0.000887 0.000374
 305 48 0.000884 0.000382
 305 49 0.000879 0.000388
 305 50 0.000874 0.000395
 306 0 0.000983 0
 306 1 0.00098 0.000008
 306 2 0.000981 0.000017
 306 3 0.000982 0.000025
 306 4 0.000979 0.000033
 306 5 0.000981 0.000042
 306 6 0.00098 0.000049
 306 7 0.000978 0.000058
 306 8 0.000978 0.000066
 306 9 0.000977 0.000074
 306 10 0.000976 0.000083
 306 11 0.000975 0.000091
 306 12 0.000974 0.0001
 306 13 0.000973 0.000108
 306 14 0.000972 0.000116
 306 15 0.00097 0.000124
 306 16 0.000968 0.000132
 306 17 0.000967 0.000141
 306 18 0.000965 0.000148
 306 19 0.000963 0.000156
 306 20 0.000961 0.000165
 306 21 0.00096 0.000173
 306 22 0.000957 0.000181
 306 23 0.000955 0.000189
 306 24 0.000953 0.000196
 306 25 0.000948 0.000204
 306 26 0.000947 0.000213
 306 27 0.000944 0.000221
 306 28 0.000942 0.000229
 306 29 0.000938 0.000236
 306 30 0.000936 0.000243
 306 31 0.000934 0.000251
 306 32 0.00093 0.00026
 306 33 0.000927 0.000267
 306 34 0.000923 0.000275
 306 35 0.000922 0.000283
 306 36 0.000916 0.00029
 306 37 0.000912 0.000297
 306 38 0.000909 0.000305
 306 39 0.000906 0.000312
 306 40 0.000902 0.00032
 306 41 0.000897 0.000327
 306 42 0.000893 0.000334
 306 43 0.00089 0.000342
 306 44 0.000885 0.000349
 306 45 0.000882 0.000356
 306 46 0.000877 0.000363
 306 47 0.000872 0.00037
 306 48 0.000868 0.000377
 306 49 0.000864 0.000384
 306 50 0.000859 0.000391
 307 0 0.000966 0
 307 1 0.000964 0.000008
 307 2 0.000965 0.000016
 307 3 0.000965 0.000024
 307 4 0.000964 0.000032
 307 5 0.000964 0.000041
 307 6 0.000965 0.00005
 307 7 0.000961 0.000058
 307 8 0.000962 0.000065
 307 9 0.000961 0.000074
 307 10 0.000961 0.000082
 307 11 0.000959 0.00009
 307 12 0.000957 0.000098
 307 13 0.000957 0.000106
 307 14 0.000955 0.000114
 307 15 0.000953 0.000122
 307 16 0.000952 0.00013
 307 17 0.00095 0.000138
 307 18 0.000947 0.000146
 307 19 0.000948 0.000154
 307 20 0.000944 0.000163
 307 21 0.000942 0.00017
 307 22 0.00094 0.000178
 307 23 0.000938 0.000186
 307 24 0.000936 0.000194
 307 25 0.000933 0.000202
 307 26 0.000931 0.00021
 307 27 0.000929 0.000217
 307 28 0.000926 0.000225
 307 29 0.000923 0.000232
 307 30 0.000921 0.00024
 307 31 0.000918 0.000248
 307 32 0.000914 0.000256
 307 33 0.000911 0.000263
 307 34 0.000908 0.000271
 307 35 0.000906 0.000279
 307 36 0.000902 0.000287
 307 37 0.000897 0.000294
 307 38 0.000894 0.000301
 307 39 0.000891 0.000308
 307 40 0.000887 0.000316
 307 41 0.000883 0.000323
 307 42 0.000879 0.00033
 307 43 0.000874 0.000337
 307 44 0.000872 0.000344
 307 45 0.000866 0.000352
 307 46 0.000863 0.000359
 307 47 0.00086 0.000365
 307 48 0.000854 0.000372
 307 49 0.000849 0.000379
 307 50 0.000844 0.000386
 308 0 0.000949 0
 308 1 0.000949 0.000008
 308 2 0.00095 0.000016
 308 3 0.000948 0.000024
 308 4 0.000948 0.000032
 308 5 0.000948 0.00004
 308 6 0.000948 0.000048
 308 7 0.000946 0.000057
 308 8 0.000946 0.000066
 308 9 0.000945 0.000073
 308 10 0.000945 0.000081
 308 11 0.000943 0.000089
 308 12 0.000942 0.000097
 308 13 0.000941 0.000105
 308 14 0.000939 0.000112
 308 15 0.000937 0.000121
 308 16 0.000936 0.000129
 308 17 0.000934 0.000137
 308 18 0.000931 0.000144
 308 19 0.000932 0.000152
 308 20 0.000928 0.00016
 308 21 0.000927 0.000168
 308 22 0.000924 0.000176
 308 23 0.000922 0.000184
 308 24 0.00092 0.000192
 308 25 0.000918 0.000199
 308 26 0.000915 0.000207
 308 27 0.000912 0.000215
 308 28 0.00091 0.000223
 308 29 0.000908 0.000231
 308 30 0.000905 0.000238
 308 31 0.000901 0.000246
 308 32 0.000898 0.000254
 308 33 0.000894 0.000261
 308 34 0.000892 0.000268
 308 35 0.000889 0.000275
 308 36 0.000885 0.000282
 308 37 0.000883 0.00029
 308 38 0.000879 0.000297
 308 39 0.000874 0.000305
 308 40 0.000873 0.000312
 308 41 0.000867 0.000319
 308 42 0.000864 0.000327
 308 43 0.00086 0.000334
 308 44 0.000856 0.00034
 308 45 0.000852 0.000348
 308 46 0.000847 0.000354
 308 47 0.000843 0.000361
 308 48 0.000839 0.000368
 308 49 0.000834 0.000376
 308 50 0.00083 0.000383
 309 0 0.000932 0
 309 1 0.000933 0.000008
 309 2 0.000933 0.000016
 309 3 0.000932 0.000024
 309 4 0.000932 0.000032
 309 5 0.000931 0.000041
 309 6 0.000931 0.000048
 309 7 0.000929 0.000055
 309 8 0.000929 0.000063
 309 9 0.000929 0.000071
 309 10 0.000928 0.000079
 309 11 0.000927 0.000088
 309 12 0.000926 0.000096
 309 13 0.000924 0.000104
 309 14 0.000923 0.000112
 309 15 0.000921 0.00012
 309 16 0.00092 0.000128
 309 17 0.000918 0.000136
 309 18 0.000917 0.000143
 309 19 0.000915 0.000151
 309 20 0.000912 0.000158
 309 21 0.000911 0.000166
 309 22 0.00091 0.000175
 309 23 0.000907 0.000182
 309 24 0.000905 0.00019
 309 25 0.000902 0.000197
 309 26 0.000899 0.000205
 309 27 0.000896 0.000213
 309 28 0.000895 0.00022
 309 29 0.000892 0.000227
 309 30 0.000888 0.000234
 309 31 0.000886 0.000242
 309 32 0.000883 0.00025
 309 33 0.000881 0.000257
 309 34 0.000877 0.000265
 309 35 0.000874 0.000273
 309 36 0.00087 0.00028
 309 37 0.00087 0.000287
 309 38 0.000862 0.000293
 309 39 0.00086 0.000301
 309 40 0.000857 0.000309
 309 41 0.000853 0.000316
 309 42 0.000849 0.000322
 309 43 0.000846 0.000328
 309 44 0.000841 0.000336
 309 45 0.000836 0.000343
 309 46 0.000833 0.00035
 309 47 0.000828 0.000357
 309 48 0.000825 0.000364
 309 49 0.00082 0.000371
 309 50 0.000817 0.000377
 310 0 0.000917 0
 310 1 0.000917 0.000008
 310 2 0.000917 0.000016
 310 3 0.000916 0.000024
 310 4 0.000917 0.000032
 310 5 0.000916 0.000039
 310 6 0.000914 0.000048
 310 7 0.000913 0.000055
 310 8 0.000913 0.000063
 310 9 0.000913 0.000071
 310 10 0.000912 0.000078
 310 11 0.000911 0.000087
 310 12 0.000909 0.000094
 310 13 0.000909 0.000102
 310 14 0.000907 0.00011
 310 15 0.000906 0.000118
 310 16 0.000904 0.000126
 310 17 0.000903 0.000133
 310 18 0.000902 0.000141
 310 19 0.000899 0.000149
 310 20 0.000897 0.000157
 310 21 0.000895 0.000164
 310 22 0.000894 0.000172
 310 23 0.000891 0.00018
 310 24 0.00089 0.000187
 310 25 0.000887 0.000194
 310 26 0.000884 0.000202
 310 27 0.000882 0.00021
 310 28 0.000879 0.000217
 310 29 0.000878 0.000225
 310 30 0.000872 0.000231
 310 31 0.000871 0.000239
 310 32 0.000867 0.000247
 310 33 0.000865 0.000254
 310 34 0.000862 0.000261
 310 35 0.000858 0.000269
 310 36 0.000856 0.000276
 310 37 0.000853 0.000283
 310 38 0.000848 0.000291
 310 39 0.000845 0.000297
 310 40 0.000842 0.000304
 310 41 0.000838 0.000311
 310 42 0.000835 0.000318
 310 43 0.000831 0.000326
 310 44 0.000827 0.000333
 310 45 0.000821 0.000339
 310 46 0.000819 0.000346
 310 47 0.000814 0.000353
 310 48 0.000811 0.000359
 310 49 0.000804 0.000366
 310 50 0.000802 0.000372
 311 0 0.000901 0
 311 1 0.000901 0.000008
 311 2 0.000901 0.000016
 311 3 0.0009 0.000023
 311 4 0.0009 0.000031
 311 5 0.0009 0.000039
 311 6 0.000899 0.000047
 311 7 0.000898 0.000055
 311 8 0.000898 0.000062
 311 9 0.000897 0.00007
 311 10 0.000896 0.000079
 311 11 0.000895 0.000086
 311 12 0.000893 0.000094
 311 13 0.000894 0.000101
 311 14 0.000891 0.000108
 311 15 0.000891 0.000117
 311 16 0.000889 0.000124
 311 17 0.000888 0.000132
 311 18 0.000886 0.00014
 311 19 0.000884 0.000148
 311 20 0.000882 0.000155
 311 21 0.00088 0.000162
 311 22 0.000879 0.00017
 311 23 0.000876 0.000178
 311 24 0.000875 0.000185
 311 25 0.000872 0.000193
 311 26 0.000868 0.0002
 311 27 0.000867 0.000208
 311 28 0.000865 0.000214
 311 29 0.000862 0.000222
 311 30 0.00086 0.00023
 311 31 0.000856 0.000237
 311 32 0.000854 0.000244
 311 33 0.000849 0.000251
 311 34 0.000847 0.000259
 311 35 0.000844 0.000264
 311 36 0.000842 0.000271
 311 37 0.000838 0.000279
 311 38 0.000833 0.000287
 311 39 0.000831 0.000294
 311 40 0.000827 0.0003
 311 41 0.000824 0.000308
 311 42 0.000819 0.000315
 311 43 0.000816 0.000322
 311 44 0.000813 0.000329
 311 45 0.000808 0.000335
 311 46 0.000804 0.000343
 311 47 0.0008 0.000349
 311 48 0.000796 0.000356
 311 49 0.000791 0.000363
 311 50 0.000789 0.000369
 312 0 0.000885 0
 312 1 0.000886 0.000007
 312 2 0.000885 0.000015
 312 3 0.000885 0.000023
 312 4 0.000884 0.000032
 312 5 0.000885 0.000039
 312 6 0.000885 0.000046
 312 7 0.000883 0.000054
 312 8 0.000884 0.000061
 312 9 0.000881 0.000069
 312 10 0.00088 0.000077
 312 11 0.00088 0.000085
 312 12 0.000879 0.000092
 312 13 0.000879 0.0001
 312 14 0.000876 0.000108
 312 15 0.000875 0.000115
 312 16 0.000873 0.000123
 312 17 0.000872 0.00013
 312 18 0.000871 0.000138
 312 19 0.000868 0.000146
 312 20 0.000867 0.000153
 312 21 0.000865 0.00016
